Country Name,Country Code,Year,CPI
Lao PDR,LAO,2009,120.191261604156
Lao PDR,LAO,2010,127.381484301704
Lao PDR,LAO,2011,137.033082624951
Lao PDR,LAO,2012,142.866501754443
Latvia,LVA,1991,4.80519823257063
Latvia,LVA,1992,16.4946512881525
Latvia,LVA,1993,34.4355091475801
Latvia,LVA,1994,46.8064976136944
Latvia,LVA,1995,58.4984952628942
Latvia,LVA,1996,68.8008282896786
Latvia,LVA,1997,74.606126659711
Latvia,LVA,1998,78.0815067922327
Latvia,LVA,1999,79.923326943912
Latvia,LVA,2000,82.0401700141679
Latvia,LVA,2001,84.0736728060672
Latvia,LVA,2002,85.6904742061839
Latvia,LVA,2003,88.2240186682224
Latvia,LVA,2004,93.682806900575
Latvia,LVA,2005,100
Latvia,LVA,2006,106.533877823152
Latvia,LVA,2007,117.301441786816
Latvia,LVA,2008,135.369614134511
Latvia,LVA,2009,140.14501208434
Latvia,LVA,2010,138.619884990416
Latvia,LVA,2011,144.695391282607
Latvia,LVA,2012,147.953996166348
Lebanon,LBN,2008,100
Lebanon,LBN,2009,101.187649453367
Lebanon,LBN,2010,105.224876247719
Lebanon,LBN,2012,117.727614348727
Lesotho,LSO,1973,4.17884869412522
Lesotho,LSO,1974,4.73976863903643
Lesotho,LSO,1975,5.41338169907992
Lesotho,LSO,1976,6.03118670036002
Lesotho,LSO,1977,7.03768993543479
Lesotho,LSO,1978,7.98662241848808
Lesotho,LSO,1979,9.26476572204109
Lesotho,LSO,1980,10.7725916696055
Lesotho,LSO,1981,12.1098216301348
Lesotho,LSO,1982,13.5799440091018
Lesotho,LSO,1983,15.9553959886756
Lesotho,LSO,1984,17.7079147568227
Lesotho,LSO,1985,20.0667551840917
Lesotho,LSO,1986,23.6797678103665
Lesotho,LSO,1987,26.4622028214057
Lesotho,LSO,1988,29.4938111170156
Lesotho,LSO,1989,33.8377320446977
Lesotho,LSO,1990,37.7746699409144
Lesotho,LSO,1991,44.4525139674085
Lesotho,LSO,1992,52.1021338037282
Lesotho,LSO,1993,58.9460933532694
Lesotho,LSO,1994,63.7883608500929
Lesotho,LSO,1995,69.7020734705702
Lesotho,LSO,1996,76.2054961978648
Lesotho,LSO,1999,67.2549421084673
Lesotho,LSO,2000,71.3789986052522
Lesotho,LSO,2001,64.515084505067
Lesotho,LSO,2002,86.3292979932508
Lesotho,LSO,2003,92.0522083673232
Lesotho,LSO,2004,96.6763780445171
Lesotho,LSO,2005,100
Lesotho,LSO,2006,106.072718797343
Lesotho,LSO,2007,114.571728236802
Lesotho,LSO,2008,126.848852115138
Lesotho,LSO,2009,136.209586226201
Lesotho,LSO,2010,141.110149731628
Lesotho,LSO,2011,148.200675911898
Lesotho,LSO,2012,157.246241696772
Liberia,LBR,2001,66.4327589269854
Liberia,LBR,2002,75.8394030911353
Liberia,LBR,2003,83.6738319417305
Liberia,LBR,2004,90.2247290815424
Liberia,LBR,2005,100
Liberia,LBR,2006,107.341446082786
Liberia,LBR,2007,119.568397920889
Liberia,LBR,2008,140.481166917742
Liberia,LBR,2009,150.915483908337
Liberia,LBR,2010,161.918787127867
Liberia,LBR,2011,175.660187669932
Liberia,LBR,2012,187.666154354482
Libya,LBY,1964,13.5109104712463
Libya,LBY,1965,15.0545319925412
Libya,LBY,1966,16.8976453626154
Libya,LBY,1967,18.1305159431616
Libya,LBY,1968,18.2014482230906
Libya,LBY,1969,19.982636586872
Libya,LBY,1970,18.9242819333135
Libya,LBY,1971,18.3369007205376
Libya,LBY,1972,18.2908708470187
Libya,LBY,1973,19.7488170598318
Libya,LBY,1974,21.2217730140761
Libya,LBY,1975,23.15702900275
Libya,LBY,1976,24.4258524741905
Libya,LBY,1977,25.9598480433548
Libya,LBY,1978,33.5867979638238
Libya,LBY,1979,31.5584815785266
Libya,LBY,1980,34.630475314607
Libya,LBY,1981,38.5089924874981
Libya,LBY,1982,42.4595564190188
Libya,LBY,1983,46.9624788333661
Libya,LBY,1984,52.8222818685701
Libya,LBY,1985,57.6494146967504
Libya,LBY,1986,59.5466460073287
Libya,LBY,1987,62.1403293179928
Libya,LBY,1988,65.9227841460445
Libya,LBY,1989,66.9194309737534
Libya,LBY,1990,72.5751015261736
Libya,LBY,1991,81.2087047686155
Libya,LBY,1992,88.8096378040337
Libya,LBY,1993,98.6440203569682
Libya,LBY,1994,103.687293461037
Libya,LBY,1995,111.192164151616
Libya,LBY,1996,115.671070979753
Libya,LBY,1997,119.777736221638
Libya,LBY,1998,124.220619670461
Libya,LBY,1999,127.510754981211
Libya,LBY,2000,123.812943086756
Libya,LBY,2001,112.900147639614
Libya,LBY,2002,101.838589644994
Libya,LBY,2003,99.6071514328224
Libya,LBY,2004,97.418216805645
Libya,LBY,2005,100
Libya,LBY,2006,101.459268762027
Libya,LBY,2007,107.801475304683
Libya,LBY,2008,118.970493906351
Libya,LBY,2009,121.897049390636
Libya,LBY,2010,125.310038783004
Libya,LBY,2011,144.756254008981
Libya,LBY,2012,153.545966966004
Lithuania,LTU,1992,5.38340515828887
Lithuania,LTU,1993,27.4683396533016
Lithuania,LTU,1994,47.2867848989876
Lithuania,LTU,1995,66.0392090853764
Lithuania,LTU,1996,82.2968257777673
Lithuania,LTU,1997,89.6030477244748
Lithuania,LTU,1998,94.1503435266721
Lithuania,LTU,1999,94.8599635153987
Lithuania,LTU,2000,95.8150016096148
Lithuania,LTU,2001,97.1134241871446
Lithuania,LTU,2002,97.4031548449405
Lithuania,LTU,2003,96.2871552741711
Lithuania,LTU,2004,97.4246163751476
Lithuania,LTU,2005,100
Lithuania,LTU,2006,103.74503702114
Lithuania,LTU,2007,109.689880888507
Lithuania,LTU,2008,121.676145509175
Lithuania,LTU,2009,121.676145509175
Lithuania,LTU,2010,128.769181242623
Lithuania,LTU,2011,134.091640733984
Lithuania,LTU,2012,138.222985298852
Luxembourg,LUX,1960,19.0351236990004
Luxembourg,LUX,1961,19.1269544836268
Luxembourg,LUX,1962,19.2983237430933
Luxembourg,LUX,1963,19.8534058872536
Luxembourg,LUX,1964,20.5060045012637
Luxembourg,LUX,1965,21.1882666886378
Luxembourg,LUX,1966,21.8906577292426
Luxembourg,LUX,1967,22.3684531430714
Luxembourg,LUX,1968,22.9557212681776
Luxembourg,LUX,1969,23.4824262642265
Luxembourg,LUX,1970,24.5716797408939
Luxembourg,LUX,1971,25.7176118310064
Luxembourg,LUX,1972,27.0639496102331
Luxembourg,LUX,1973,28.7240503052173
Luxembourg,LUX,1974,31.4368547168486
Luxembourg,LUX,1975,34.8151472714629
Luxembourg,LUX,1976,38.2261050706789
Luxembourg,LUX,1977,40.7893556332663
Luxembourg,LUX,1978,42.0548248612628
Luxembourg,LUX,1979,43.9635345521132
Luxembourg,LUX,1980,46.7331941461494
Luxembourg,LUX,1981,50.5059415988798
Luxembourg,LUX,1982,55.2318079148561
Luxembourg,LUX,1983,60.0200030487807
Luxembourg,LUX,1984,63.403239532236
Luxembourg,LUX,1985,65.9987061393956
Luxembourg,LUX,1986,66.1931151996623
Luxembourg,LUX,1987,66.1043632377225
Luxembourg,LUX,1988,67.1059925248537
Luxembourg,LUX,1989,69.3681109887225
Luxembourg,LUX,1990,71.936106750719
Luxembourg,LUX,1991,74.1793330397814
Luxembourg,LUX,1992,76.5190744096932
Luxembourg,LUX,1993,79.2568655540403
Luxembourg,LUX,1994,81.0043280427142
Luxembourg,LUX,1995,82.5557630069296
Luxembourg,LUX,1996,83.7061508339496
Luxembourg,LUX,1997,84.8508419856971
Luxembourg,LUX,1998,85.6641935292293
Luxembourg,LUX,1999,86.5249789535175
Luxembourg,LUX,2000,89.248241754505
Luxembourg,LUX,2001,91.6289011235651
Luxembourg,LUX,2002,93.5293543302693
Luxembourg,LUX,2003,95.446556846554
Luxembourg,LUX,2004,97.5708925557585
Luxembourg,LUX,2005,100
Luxembourg,LUX,2006,102.675833333333
Luxembourg,LUX,2007,105.040833333333
Luxembourg,LUX,2008,108.6125
Luxembourg,LUX,2009,109.014166666667
Luxembourg,LUX,2010,111.4925
Luxembourg,LUX,2011,115.294166666667
Luxembourg,LUX,2012,118.365833333333
"Macao SAR, China",MAC,1988,57.1933212546374
"Macao SAR, China",MAC,1989,62.2097163153093
"Macao SAR, China",MAC,1990,67.1676402466316
"Macao SAR, China",MAC,1991,73.5948295685031
"Macao SAR, China",MAC,1992,79.2718770845713
"Macao SAR, China",MAC,1993,84.5877584175222
"Macao SAR, China",MAC,1994,89.8762433565298
"Macao SAR, China",MAC,1995,97.568450877485
"Macao SAR, China",MAC,1996,102.273676510633
"Macao SAR, China",MAC,1997,105.843986280034
"Macao SAR, China",MAC,1998,106.026705160592
"Macao SAR, China",MAC,1999,102.634428004331
"Macao SAR, China",MAC,2000,100.986406832672
"Macao SAR, China",MAC,2001,98.9775051124744
"Macao SAR, China",MAC,2002,96.3671358113798
"Macao SAR, China",MAC,2003,94.8634668591363
"Macao SAR, China",MAC,2004,95.7897269337183
"Macao SAR, China",MAC,2005,100
"Macao SAR, China",MAC,2006,105.148562492482
"Macao SAR, China",MAC,2007,111.006856730422
"Macao SAR, China",MAC,2008,120.570191266691
"Macao SAR, China",MAC,2009,121.977625405991
"Macao SAR, China",MAC,2010,125.405990617106
"Macao SAR, China",MAC,2011,132.683748345964
"Macao SAR, China",MAC,2012,140.791531336461
"Macedonia, FYR",MKD,1993,31.3879108735813
"Macedonia, FYR",MKD,1994,71.1197857077391
"Macedonia, FYR",MKD,1995,82.7646470975452
"Macedonia, FYR",MKD,1996,84.8061199538895
"Macedonia, FYR",MKD,1997,85.9038205794976
"Macedonia, FYR",MKD,1998,86.3713088725953
"Macedonia, FYR",MKD,1999,85.2663723129091
"Macedonia, FYR",MKD,2000,90.9002821319667
"Macedonia, FYR",MKD,2001,95.6260834986973
"Macedonia, FYR",MKD,2002,97.8394428582567
"Macedonia, FYR",MKD,2003,98.9196990807644
"Macedonia, FYR",MKD,2004,99.8365057091536
"Macedonia, FYR",MKD,2005,100
"Macedonia, FYR",MKD,2006,103.216934744562
"Macedonia, FYR",MKD,2007,105.533794482874
"Macedonia, FYR",MKD,2008,114.259521626802
"Macedonia, FYR",MKD,2009,113.409450787566
"Macedonia, FYR",MKD,2010,115.234602883574
"Macedonia, FYR",MKD,2011,119.726643886991
"Macedonia, FYR",MKD,2012,123.693599466623
Madagascar,MDG,1964,0.908192904761799
Madagascar,MDG,1965,0.946353902472851
Madagascar,MDG,1966,0.976746758153689
Madagascar,MDG,1967,0.9847091037307
Madagascar,MDG,1968,0.994127975939771
Madagascar,MDG,1969,1.03219187187451
Madagascar,MDG,1970,1.06190501512699
Madagascar,MDG,1971,1.11909796080395
Madagascar,MDG,1972,1.18201991122314
Madagascar,MDG,1973,1.25436073385042
Madagascar,MDG,1974,1.53158630244967
Madagascar,MDG,1975,1.65704179619153
Madagascar,MDG,1976,1.73967540700595
Madagascar,MDG,1977,1.79376109587103
Madagascar,MDG,1978,1.91086583693354
Madagascar,MDG,1979,2.17944934752354
Madagascar,MDG,1980,2.57649850689777
Madagascar,MDG,1981,3.3633141924869
Madagascar,MDG,1982,4.43250184076545
Madagascar,MDG,1983,5.28923080460513
Madagascar,MDG,1984,5.81057023641518
Madagascar,MDG,1985,6.42396215125358
Madagascar,MDG,1986,7.35526527855049
Madagascar,MDG,1987,8.45805014109905
Madagascar,MDG,1988,10.7293577681061
Madagascar,MDG,1989,11.6963943487296
Madagascar,MDG,1990,13.0747540496985
Madagascar,MDG,1991,14.1982215903967
Madagascar,MDG,1992,16.2587212631378
Madagascar,MDG,1993,17.8859528143064
Madagascar,MDG,1994,24.8510631595338
Madagascar,MDG,1995,37.0480171601475
Madagascar,MDG,1996,44.3673547818198
Madagascar,MDG,1997,46.3578440745399
Madagascar,MDG,1998,49.2357464921038
Madagascar,MDG,1999,54.1246266769847
Madagascar,MDG,2000,60.543636637693
Madagascar,MDG,2001,64.7440084409384
Madagascar,MDG,2002,75.0590363261822
Madagascar,MDG,2003,74.1395769481988
Madagascar,MDG,2004,84.3792393106567
Madagascar,MDG,2005,100
Madagascar,MDG,2006,110.772245390142
Madagascar,MDG,2007,122.182585539868
Madagascar,MDG,2008,133.452243380395
Madagascar,MDG,2009,145.405215294177
Madagascar,MDG,2010,158.850424559112
Madagascar,MDG,2011,173.913480379842
Madagascar,MDG,2012,184.97211475657
Malawi,MWI,1980,0.734549291560047
Malawi,MWI,1981,0.82133406871369
Malawi,MWI,1982,0.901998621812611
Malawi,MWI,1983,1.02379108058622
Malawi,MWI,1984,1.2288185865623
Malawi,MWI,1985,1.35807771868912
Malawi,MWI,1986,1.54884510261078
Malawi,MWI,1987,1.93845856620893
Malawi,MWI,1988,2.59583183238674
Malawi,MWI,1989,2.91891846046166
Malawi,MWI,1990,3.264037895149
Malawi,MWI,1991,3.67580656983892
Malawi,MWI,1992,4.54886036468546
Malawi,MWI,1993,5.5847591544692
Malawi,MWI,1994,7.51985788139308
Malawi,MWI,1995,13.7858377214896
Malawi,MWI,1996,18.969594628391
Malawi,MWI,1997,20.7029133441361
Malawi,MWI,1998,26.8617508402687
Malawi,MWI,1999,38.8969338168838
Malawi,MWI,2000,50.4032258064516
Malawi,MWI,2001,61.8447580645161
Malawi,MWI,2002,70.9635416666667
Malawi,MWI,2003,77.7595766129032
Malawi,MWI,2004,86.6473454301075
Malawi,MWI,2005,100
Malawi,MWI,2006,113.974294354839
Malawi,MWI,2007,123.037769483827
Malawi,MWI,2008,133.757560483871
Malawi,MWI,2009,145.022681451613
Malawi,MWI,2010,155.771169354839
Malawi,MWI,2011,167.645329301075
Malawi,MWI,2012,203.30561155914
Malaysia,MYS,1960,24.2811308709208
Malaysia,MYS,1961,24.2373258359302
Malaysia,MYS,1962,24.2636088569859
Malaysia,MYS,1963,25.0170554581153
Malaysia,MYS,1964,24.9163038776499
Malaysia,MYS,1965,24.890020856638
Malaysia,MYS,1966,25.1309485489113
Malaysia,MYS,1967,26.2808307162219
Malaysia,MYS,1968,26.2392159330444
Malaysia,MYS,1969,26.1318935973589
Malaysia,MYS,1970,26.6137489818835
Malaysia,MYS,1971,27.0430383243188
Malaysia,MYS,1972,27.9169487714642
Malaysia,MYS,1973,30.8650276233424
Malaysia,MYS,1974,36.2136223904166
Malaysia,MYS,1975,37.8387891869004
Malaysia,MYS,1976,38.835353731941
Malaysia,MYS,1977,40.6948774654341
Malaysia,MYS,1978,42.6726747932616
Malaysia,MYS,1979,44.2321340374566
Malaysia,MYS,1980,47.1845933928514
Malaysia,MYS,1981,51.761498951958
Malaysia,MYS,1982,54.7734488298872
Malaysia,MYS,1983,56.8023863458582
Malaysia,MYS,1984,59.0161301859121
Malaysia,MYS,1985,59.2205967572026
Malaysia,MYS,1986,59.6570542462833
Malaysia,MYS,1987,59.8300644221355
Malaysia,MYS,1988,61.359631657954
Malaysia,MYS,1989,63.0858013662423
Malaysia,MYS,1990,64.7372621349921
Malaysia,MYS,1991,67.5587278097086
Malaysia,MYS,1992,70.7794066009245
Malaysia,MYS,1993,73.282580736811
Malaysia,MYS,1994,76.0123352901701
Malaysia,MYS,1995,78.6351980014659
Malaysia,MYS,1996,81.3784336391264
Malaysia,MYS,1997,83.5451463136753
Malaysia,MYS,1998,87.9482612517202
Malaysia,MYS,1999,90.3620551961738
Malaysia,MYS,2000,91.7488780162289
Malaysia,MYS,2001,93.0487621117999
Malaysia,MYS,2002,94.7309650590103
Malaysia,MYS,2003,95.6714694340409
Malaysia,MYS,2004,97.1242810702676
Malaysia,MYS,2005,100
Malaysia,MYS,2006,103.609235642244
Malaysia,MYS,2007,105.709760773527
Malaysia,MYS,2008,111.461198632992
Malaysia,MYS,2009,112.111361173626
Malaysia,MYS,2010,114.028507126782
Malaysia,MYS,2011,117.677419354839
Malaysia,MYS,2012,119.625406351588
Maldives,MDV,2006,103.460687114358
Maldives,MDV,2007,111.089904433329
Maldives,MDV,2008,124.706991296272
Maldives,MDV,2009,129.673607958628
Maldives,MDV,2010,135.818084227633
Maldives,MDV,2011,155.981328924598
Maldives,MDV,2012,173.587527549861
Mali,MLI,1988,61.2555306718769
Mali,MLI,1989,61.2085519690073
Mali,MLI,1990,61.5796837216782
Mali,MLI,1991,62.6883811094047
Mali,MLI,1992,58.7750551603537
Mali,MLI,1993,58.6200254408835
Mali,MLI,1994,72.2062663108174
Mali,MLI,1995,81.9120663237095
Mali,MLI,1996,87.4865592062348
Mali,MLI,1997,87.1689831748354
Mali,MLI,1998,90.6876371616676
Mali,MLI,1999,89.5976591075351
Mali,MLI,2000,88.9904901243599
Mali,MLI,2001,93.6064374542792
Mali,MLI,2002,98.3174835405999
Mali,MLI,2003,96.9934162399415
Mali,MLI,2004,93.9868324798829
Mali,MLI,2005,100
Mali,MLI,2006,101.543525969276
Mali,MLI,2007,102.977322604243
Mali,MLI,2008,112.421360643745
Mali,MLI,2009,114.893928310168
Mali,MLI,2010,116.168017995366
Mali,MLI,2011,119.485235368946
Mali,MLI,2012,125.97016172744
Malta,MLT,1960,23.4985221947869
Malta,MLT,1961,24.088645642133
Malta,MLT,1962,24.1292770926528
Malta,MLT,1963,24.5820275408502
Malta,MLT,1964,25.117975721043
Malta,MLT,1965,25.5204205638445
Malta,MLT,1966,25.6539239011973
Malta,MLT,1967,25.8319283508849
Malta,MLT,1968,26.358202376182
Malta,MLT,1969,26.9734786263228
Malta,MLT,1970,27.9757210715402
Malta,MLT,1971,28.6258242791974
Malta,MLT,1972,29.5913049358263
Malta,MLT,1973,31.8666661628204
Malta,MLT,1974,34.1787891782867
Malta,MLT,1975,37.1836743933737
Malta,MLT,1976,37.3887471284147
Malta,MLT,1977,41.1427174732201
Malta,MLT,1978,43.0795155266281
Malta,MLT,1979,46.158454785077
Malta,MLT,1980,53.4271439503257
Malta,MLT,1981,59.5764777700714
Malta,MLT,1982,63.0427766391219
Malta,MLT,1983,62.4873713149747
Malta,MLT,1984,62.2108646964373
Malta,MLT,1985,62.0645401019414
Malta,MLT,1986,63.3231399061563
Malta,MLT,1987,63.5965221558155
Malta,MLT,1988,64.1932765518736
Malta,MLT,1989,64.7374374104079
Malta,MLT,1990,66.6688179121354
Malta,MLT,1991,68.3636678328569
Malta,MLT,1992,69.4801915271484
Malta,MLT,1993,72.3600200832492
Malta,MLT,1994,75.3484323390062
Malta,MLT,1995,78.6838403306212
Malta,MLT,1996,80.3000064110122
Malta,MLT,1997,82.7990051799127
Malta,MLT,1998,84.7739695722113
Malta,MLT,1999,86.5836978998156
Malta,MLT,2000,88.6353790364365
Malta,MLT,2001,91.231945767347
Malta,MLT,2002,93.2285482157365
Malta,MLT,2003,94.4440972439223
Malta,MLT,2004,97.0798700081245
Malta,MLT,2005,100
Malta,MLT,2006,102.773264170989
Malta,MLT,2007,104.059316801988
Malta,MLT,2008,108.488848185968
Malta,MLT,2009,110.75122833554
Malta,MLT,2010,112.431140363236
Malta,MLT,2011,115.491409384521
Malta,MLT,2012,118.283558159227
Mauritania,MRT,1985,27.7680923768741
Mauritania,MRT,1986,29.8321872435549
Mauritania,MRT,1987,32.2642093342297
Mauritania,MRT,1988,32.689986750675
Mauritania,MRT,1989,36.9176788150541
Mauritania,MRT,1990,39.3543289211248
Mauritania,MRT,1991,41.5694529149986
Mauritania,MRT,1992,45.785350991222
Mauritania,MRT,1993,50.0755959538328
Mauritania,MRT,1994,52.1428460567851
Mauritania,MRT,1995,55.5549647600689
Mauritania,MRT,1996,58.1556627915475
Mauritania,MRT,1997,60.8455639685804
Mauritania,MRT,1998,65.7324768408845
Mauritania,MRT,1999,68.4105337259163
Mauritania,MRT,2000,70.6366586419636
Mauritania,MRT,2001,73.967103879843
Mauritania,MRT,2002,76.8486442345734
Mauritania,MRT,2003,80.8078106955381
Mauritania,MRT,2004,89.1856601436566
Mauritania,MRT,2005,100
Mauritania,MRT,2006,106.241033281428
Mauritania,MRT,2007,113.947873014806
Mauritania,MRT,2008,122.3192078055
Mauritania,MRT,2009,125.035819951585
Mauritania,MRT,2010,132.892496805731
Mauritania,MRT,2011,140.390867501519
Mauritania,MRT,2012,147.319439223119
Mauritius,MUS,1963,3.99640635137464
Mauritius,MUS,1964,4.07216119801183
Mauritius,MUS,1965,4.14487232313573
Mauritius,MUS,1966,4.24869704596535
Mauritius,MUS,1967,4.32851018796149
Mauritius,MUS,1968,4.63051500067812
Mauritius,MUS,1969,4.73772163632094
Mauritius,MUS,1970,4.81077095271769
Mauritius,MUS,1971,4.82598956028754
Mauritius,MUS,1972,5.08639684561304
Mauritius,MUS,1973,5.77055780431869
Mauritius,MUS,1974,7.450692081512
Mauritius,MUS,1975,8.54879916646828
Mauritius,MUS,1976,9.65635843352237
Mauritius,MUS,1977,10.5420878114489
Mauritius,MUS,1978,11.4429238843392
Mauritius,MUS,1979,13.0982996158191
Mauritius,MUS,1980,18.599521847361
Mauritius,MUS,1981,21.2893086386849
Mauritius,MUS,1982,23.7196307820276
Mauritius,MUS,1983,25.0454390745703
Mauritius,MUS,1984,26.8960872820805
Mauritius,MUS,1985,28.6977765423221
Mauritius,MUS,1986,29.1663116695437
Mauritius,MUS,1987,29.3176094710424
Mauritius,MUS,1988,32.0029014189311
Mauritius,MUS,1989,36.0576824990944
Mauritius,MUS,1990,40.9211747311395
Mauritius,MUS,1991,43.7860718111297
Mauritius,MUS,1992,45.8192865058822
Mauritius,MUS,1993,50.6384850382717
Mauritius,MUS,1994,54.3469800804245
Mauritius,MUS,1995,57.623739878864
Mauritius,MUS,1996,61.398655727742
Mauritius,MUS,1997,65.5942366858791
Mauritius,MUS,1998,70.0617245225803
Mauritius,MUS,1999,74.9023915341841
Mauritius,MUS,2000,78.047758865513
Mauritius,MUS,2001,82.2540212797815
Mauritius,MUS,2002,87.5680462569405
Mauritius,MUS,2003,91.0044490755026
Mauritius,MUS,2004,95.291095890411
Mauritius,MUS,2005,100
Mauritius,MUS,2006,108.932648401826
Mauritius,MUS,2007,118.521689497717
Mauritius,MUS,2008,130.057077625571
Mauritius,MUS,2009,133.373287671233
Mauritius,MUS,2010,137.231735159817
Mauritius,MUS,2011,146.194824961949
Mauritius,MUS,2012,151.826484018265
Mexico,MEX,1960,0.0160146276602472
Mexico,MEX,1961,0.0162722645346801
Mexico,MEX,1962,0.0164673664118778
Mexico,MEX,1963,0.0165651916268094
Mexico,MEX,1964,0.0169524697673573
Mexico,MEX,1965,0.0175573404420457
Mexico,MEX,1966,0.0182975207597792
Mexico,MEX,1967,0.0188495475333081
Mexico,MEX,1968,0.0192894867241428
Mexico,MEX,1969,0.0199389643916443
Mexico,MEX,1970,0.0209781286596466
Mexico,MEX,1971,0.0220822406950485
Mexico,MEX,1972,0.0231863527291514
Mexico,MEX,1973,0.025979106700057
Mexico,MEX,1974,0.0321491445413205
Mexico,MEX,1975,0.0370202270475812
Mexico,MEX,1976,0.0428655260550941
Mexico,MEX,1977,0.0552976110735257
Mexico,MEX,1978,0.064953179063768
Mexico,MEX,1979,0.076757435670444
Mexico,MEX,1980,0.0969940773268466
Mexico,MEX,1981,0.124082708375769
Mexico,MEX,1982,0.197197656794795
Mexico,MEX,1983,0.397864606797585
Mexico,MEX,1984,0.658624477983998
Mexico,MEX,1985,1.03896942470057
Mexico,MEX,1986,1.9349130423918
Mexico,MEX,1987,4.48564457216807
Mexico,MEX,1988,9.60653242629152
Mexico,MEX,1989,11.528607460123
Mexico,MEX,1990,14.6012863050722
Mexico,MEX,1991,17.9101585284362
Mexico,MEX,1992,20.6877634320978
Mexico,MEX,1993,22.7051370043961
Mexico,MEX,1994,24.2867264742974
Mexico,MEX,1995,32.7869046618279
Mexico,MEX,1996,44.0582746771777
Mexico,MEX,1997,53.1459477989632
Mexico,MEX,1998,61.6110317252288
Mexico,MEX,1999,71.8295941415359
Mexico,MEX,2000,78.649827852551
Mexico,MEX,2001,83.6539234236537
Mexico,MEX,2002,87.8626272071772
Mexico,MEX,2003,91.858740676344
Mexico,MEX,2004,96.1653382815982
Mexico,MEX,2005,100
Mexico,MEX,2006,103.62937691313
Mexico,MEX,2007,107.740186874922
Mexico,MEX,2008,113.262421191821
Mexico,MEX,2009,119.260974701022
Mexico,MEX,2010,124.219223716604
Mexico,MEX,2011,128.451844225562
Mexico,MEX,2012,133.733152777845
Moldova,MDA,1994,17.5029309212827
Moldova,MDA,1995,22.7134389167349
Moldova,MDA,1996,28.0541632567403
Moldova,MDA,1997,31.3912415390982
Moldova,MDA,1998,33.8355161076354
Moldova,MDA,1999,47.088927228027
Moldova,MDA,2000,61.7550803337921
Moldova,MDA,2001,67.7060094210893
Moldova,MDA,2002,71.2628119819264
Moldova,MDA,2003,79.5460885791416
Moldova,MDA,2004,89.4727038728617
Moldova,MDA,2005,100
Moldova,MDA,2006,112.874055931502
Moldova,MDA,2007,126.571888271848
Moldova,MDA,2008,142.895960933411
Moldova,MDA,2009,142.742735487198
Moldova,MDA,2010,153.237751446076
Moldova,MDA,2011,165.099575469432
Moldova,MDA,2012,172.830043649867
Mongolia,MNG,1992,3.99598131051954
Mongolia,MNG,1993,14.7112247303423
Mongolia,MNG,1994,27.5953167217052
Mongolia,MNG,1995,27.6073251275893
Mongolia,MNG,1996,40.5523866706695
Mongolia,MNG,1997,55.3767637346142
Mongolia,MNG,1998,60.5583908736115
Mongolia,MNG,1999,65.1395977184029
Mongolia,MNG,2000,72.6928850195137
Mongolia,MNG,2001,77.2560792554789
Mongolia,MNG,2002,77.9645752026419
Mongolia,MNG,2003,81.9633743620534
Mongolia,MNG,2004,88.7181026718703
Mongolia,MNG,2005,100
Mongolia,MNG,2006,105.095166616632
Mongolia,MNG,2007,114.601283142569
Mongolia,MNG,2008,143.316542141588
Mongolia,MNG,2009,152.31572164697
Mongolia,MNG,2010,167.775205992809
Mongolia,MNG,2011,183.68716305121
Mongolia,MNG,2012,211.21174868618
Montenegro,MNE,2005,100
Montenegro,MNE,2006,102.924512581236
Montenegro,MNE,2007,107.398766872188
Montenegro,MNE,2008,116.805532411264
Montenegro,MNE,2009,120.854857523746
Montenegro,MNE,2010,121.646392267955
Montenegro,MNE,2011,125.516578859038
Morocco,MAR,1960,11.0830552731001
Morocco,MAR,1961,11.2784633475986
Morocco,MAR,1962,11.8532960689686
Morocco,MAR,1963,12.52889977036
Morocco,MAR,1964,13.0327546708875
Morocco,MAR,1965,13.4866622161179
Morocco,MAR,1966,13.349964190909
Morocco,MAR,1967,13.2500694801748
Morocco,MAR,1968,13.3079032600897
Morocco,MAR,1969,13.7004719478099
Morocco,MAR,1970,13.875725826234
Morocco,MAR,1971,14.4523110863534
Morocco,MAR,1972,14.9955981095498
Morocco,MAR,1973,15.6081104147341
Morocco,MAR,1974,18.3483986941312
Morocco,MAR,1975,19.8012779786
Morocco,MAR,1976,21.4848128181004
Morocco,MAR,1977,24.1912549019273
Morocco,MAR,1978,26.541685150724
Morocco,MAR,1979,28.752969928767
Morocco,MAR,1980,31.4581584498196
Morocco,MAR,1981,35.3880778257951
Morocco,MAR,1982,39.1136664655128
Morocco,MAR,1983,41.5418176078446
Morocco,MAR,1984,46.7127641551849
Morocco,MAR,1985,50.323025017349
Morocco,MAR,1986,54.7180161919616
Morocco,MAR,1987,56.1947131696308
Morocco,MAR,1988,57.5259968625492
Morocco,MAR,1989,59.401326810389
Morocco,MAR,1990,63.4302776475265
Morocco,MAR,1991,68.4959249197331
Morocco,MAR,1992,72.4277599407263
Morocco,MAR,1993,76.1817732773525
Morocco,MAR,1994,80.0987898246479
Morocco,MAR,1995,85.0037046184241
Morocco,MAR,1996,87.5426031118797
Morocco,MAR,1997,88.4514694986417
Morocco,MAR,1998,90.8866386762162
Morocco,MAR,1999,91.509014571499
Morocco,MAR,2000,93.2427759940725
Morocco,MAR,2001,93.8206964682636
Morocco,MAR,2002,96.4435663126696
